method,time,ux,vx,ax,uy,vy,ay,uz,vz,az,gap,contact_force
CALG,3.2848,0.0385045766177404,-0.2803737834986077,-4.014971374643223,0.0179549789508745,-0.1307404423912968,-1.8722118992708432,0.011890200277406102,-0.1947981938429108,-0.8197387139277031,-0.000104793138522,22.902984590507657
CALG,3.285,0.0384483407831673,-0.2811761350975068,-4.00470096936104,0.0179287557505503,-0.1311145850863966,-1.8674227306354065,0.011851211156382005,-0.1949584023045223,-0.7989584110126001,-0.0001049712778146,22.941749436734764
CALG,3.2852,0.0383919448943338,-0.2819764182967618,-3.9943272146271522,0.0179024579156989,-0.1314877632709024,-1.862585369359174,0.011812190816980608,-0.1951144492913729,-0.778159079845243,-0.0001051495640961,22.980522437758445
CALG,3.2854,0.03833538936906,-0.2827746123362491,-3.98384978391342,0.0178760856411526,-0.1318599672642093,-1.8576996631795724,0.01177314009227351,-0.1952663311268758,-0.7573414700132668,-0.0001053279905047,23.019301988356744
CALG,3.2856,0.0382786746293305,-0.2835706963912235,-3.973268356730011,0.0178496391236865,-0.1322311873555793,-1.8527654626497396,0.011734059816037604,-0.1954140442854138,-0.7365063361321421,-0.0001055065501402,23.05808647594557
CALG,3.2858,0.0382218011013081,-0.2843646495735408,-3.9625826187093005,0.0178231185620232,-0.1326014138047107,-1.8477826211776445,0.011694950822724204,-0.1955575853933442,-0.7156544378166734,-0.0001056852360656,23.096874280674623
CALG,3.286,0.0381647692153452,-0.2851564509329019,-3.9517922616899006,0.0177965241568397,-0.1329706368423187,-1.8427509950652714,0.01165581394742951,-0.1956969512299869,-0.694786539650726,-0.0001058640413052,23.135663775643454
CALG,3.2862,0.0381075794059967,-0.2859460794581047,-3.9408969837980172,0.017769856110772,-0.1333388466707186,-1.8376704435465607,0.011616650025862707,-0.1958321387286287,-0.6739034111615055,-0.0001060429588468,23.17445332670976
CALG,3.2864,0.0380502321120315,-0.2867335140783202,-3.9298964895324815,0.0177431146284214,-0.1337060334644219,-1.832540828827052,0.011577459894315509,-0.1959631449775015,-0.6530058267836372,-0.0001062219816411,23.21324129281891
CALG,3.2866,0.0379927277764443,-0.2875187336643829,-3.9187904898455734,0.01771629991636,-0.1340721873707365,-1.8273620161215804,0.011538244389631303,-0.196089967220763,-0.6320945658314809,-0.0001064011026017,23.25202602599283
CALG,3.2868,0.0379350668464672,-0.2883017170300955,-3.907578702226064,0.0176894121831355,-0.1344372985103766,-1.8221338736929946,0.011499004349172504,-0.1962126028594721,-0.6111704124643446,-0.0001065803146066,23.290805871390138
CALG,3.2870000000000004,0.0378772497735808,-0.2890824429335565,-3.8962608507811645,0.0176624516392764,-0.1348013569780808,-1.8168562728903759,0.011459740610791205,-0.1963310494525454,-0.5902341556525355,-0.0001067596104966,23.329579167562606
CALG,3.2872000000000003,0.0378192770135245,-0.2898608900784933,-3.8848366663176654,0.0176354184972978,-0.135164352843234,-1.81152908818687,0.01142045401279461,-0.1964453047177315,-0.5692865891436235,-0.0001069389830778,23.368344246225234
CALG,3.2874000000000003,0.037761149026308,-0.2906370371156239,-3.873305886424491,0.0176083129717055,-0.1355262761505026,-1.8061521972181809,0.011381145393915604,-0.1965553665325486,-0.5483285114230968,-0.0001071184251198,23.40709943273207
CALG,3.2876000000000003,0.0377028662762207,-0.2914108626440253,-3.8616682555524773,0.0175811352790016,-0.1358871169204724,-1.8007254808197772,0.011341815593279,-0.1966612329352375,-0.5273607256799281,-0.0001072979293575,23.4458430458774
CALG,3.2878000000000003,0.0376444292318427,-0.2921823452125239,-3.8499235250953836,0.017553885637688,-0.1362468651502966,-1.7952488230646684,0.011302465450369711,-0.1967629021256953,-0.506384039767098,-0.0001074774884912,23.484573398145816
CALG,3.2880000000000003,0.0375858383660537,-0.2929514633211002,-3.838071453470637,0.0175265642682727,-0.1366055108143518,-1.789722111301048,0.0112630958050009,-0.1968603724664016,-0.48539926616058854,-0.0001076570951859,23.523288795809645
CALG,3.2882,0.0375270941560432,-0.2937181954223067,-3.8261118061979498,0.0174991713932727,-0.1369630438648979,-1.7841452361889627,0.011223707497279509,-0.1969536424833476,-0.46440722192131545,-0.0001078367420733,23.561987538891835
CALG,3.2884,0.0374681970833193,-0.2944825199227091,-3.8140443559796813,0.0174717072372185,-0.1373194542327514,-1.7785180917377805,0.0111843013675757,-0.1970427108669345,-0.4434087286509151,-0.0001080164217506,23.600667921544343
CALG,3.2886,0.0374091476337175,-0.2952444151843343,-3.801868882779555,0.0174441720266594,-0.1376747318279595,-1.7728405753429033,0.011144878256487703,-0.1971275764728915,-0.42240461244887323,-0.000108196126782,23.63932823181789
CALG,3.2888,0.0373499462974099,-0.2960038595261414,-3.7895851739003774,0.0174165659901661,-0.1380288665404869,-1.7671125878219982,0.011105439004809911,-0.1972082383231611,-0.40139570387010937,-0.0001083758496984,23.67796675205037
CALG,3.289,0.0372905935689125,-0.2967608312255048,-3.777193024063219,0.0173888893583354,-0.1383818482409071,-1.761334033451929,0.0110659844534991,-0.1972846956067866,-0.3803828378762663,-0.0001085555829978,23.716581758854705
CALG,3.2892,0.0372310899470944,-0.297515308519712,-3.76469223548337,0.0173611423637937,-0.1387336667811002,-1.75550482000417,0.011026515443640111,-0.197356947680796,-0.35936685379260586,-0.0001087353191465,23.755171523146323
CALG,3.2894,0.0371714359351848,-0.2982672696074821,-3.7520826179485973,0.0173333252412005,-0.1390843119949624,-1.7496248587813008,0.0109870328164135,-0.197424994071056,-0.33834859525691824,-0.0001089150505782,23.793734310525814
CALG,3.2896,0.0371116320407802,-0.2990166926504933,-3.739363988894792,0.0173054382272523,-0.1394337736991166,-1.7436940646522807,0.010947537413060301,-0.197488834473139,-0.31732891017179987,-0.0001090947696954,23.832268381097983
CALG,3.2898,0.0370516787758526,-0.2997635557749283,-3.726536173481583,0.0172774815606851,-0.1397820416936346,-1.7377123560877052,0.010908030074848807,-0.1975484687531691,-0.29630865065497153,-0.0001092744688696,23.87077198974031
CALG,3.29,0.0369915766567548,-0.3005078370730373,-3.7135990046680005,0.0172494554822785,-0.1401291057627647,-1.7316796551950897,0.0108685116430393,-0.1976038969486542,-0.27528867298627796,-0.0001094541404416,23.909243386260144
CALG,3.2902,0.0369313262042282,-0.3012495146047123,-3.7005523232863973,0.0172213602348579,-0.1404749556756665,-1.7255958877533417,0.010828982958851,-0.1976551192693147,-0.2542698375564698,-0.0001096337767217,23.94768081543808
CALG,3.2904,0.0368709279434078,-0.301988566399077,-3.6873959781171655,0.0171931960632982,-0.1408195811871523,-1.719460983247599,0.010789444863425812,-0.1977021360979015,-0.23325300881120936,-0.0001098133699909,23.98608251714069
CALG,3.2906,0.036810382403829,-0.3027249704560942,-3.674129825960727,0.0171649632145254,-0.1411629720384362,-1.7132748749028024,0.010749898197795413,-0.1977449479909953,-0.2122390551988164,-0.0001099929125001,24.02444672655885
CALG,3.2908,0.0367496901194326,-0.3034587047481824,-3.660753731711661,0.0171366619375204,-0.1415051179578881,-1.7070374997182598,0.0107103438028444,-0.1977835556798085,-0.19122884910980392,-0.0001101723964722,24.06277167415549
CALG,3.2910000000000004,0.0366888516285701,-0.3041897472218537,-3.647267568429213,0.0171082924833207,-0.1418460086617979,-1.7007487985005245,0.010670782519276709,-0.1978179600709564,-0.17022326682255887,-0.0001103518141012,24.101055586034008
CALG,3.2912000000000003,0.0366278674740086,-0.3049180757993613,-3.633671217408912,0.0170798551050225,-0.1421856338551432,-1.694408715896793,0.010631215187579701,-0.1978481622472328,-0.14922318844293408,-0.0001105311575532,24.13929668388285
CALG,3.2914000000000003,0.0365667382029352,-0.3056436683803611,-3.619964568253162,0.0170513500577835,-0.1425239832323642,-1.6880172004278204,0.010591642647988508,-0.1978741634683695,-0.12822949784359575,-0.0001107104189672,24.177493185144467
CALG,3.2916000000000003,0.0365054643669611,-0.306366502843592,-3.6061475189401233,0.0170227775988243,-0.1428610464781475,-1.681574204520042,0.010552065740451602,-0.1978959651717738,-0.10724308260403935,-0.0001108895904547,24.215643303292687
CALG,3.2918000000000003,0.036444046522126,-0.3070865570485624,-3.5922199758929785,0.0169941379874303,-0.1431968132682122,-1.675079684537872,0.0105124853045937,-0.1979135689732735,-0.0862648339467667,-0.0001110686641013,24.25374524771953
CALG,3.2920000000000003,0.0363824852289008,-0.3078038088372581,-3.5781818540479677,0.0169654314849534,-0.1435312732701067,-1.6685336008154255,0.010472902179681012,-0.1979269766678271,-0.06529564667297126,-0.0001112476319665,24.291797224135795
CALG,3.2922,0.0363207810521913,-0.3085182360358589,-3.56403307692146,0.0169366583548136,-0.1438644161440088,-1.6619359176878032,0.010433317204584805,-0.1979361902302355,-0.044336419097177594,-0.0001114264860843,24.32979743455645
CALG,3.2924,0.036258934561341,-0.3092298164564698,-3.549773576675431,0.0169078188625001,-0.1441962315435332,-1.6552866035216136,0.010393731217745311,-0.1979412118158363,-0.0233880529830013,-0.000111605218464,24.367744077492446
CALG,3.2926,0.0361969463301333,-0.3099385278988667,-3.5354032941840163,0.0168789132755724,-0.1445267091165452,-1.6485856307460132,0.010354145057135208,-0.1979420437611824,-0.0024514534718756433,-0.0001117838210909,24.405635348112583
CALG,3.2928,0.0361348169367937,-0.3106443481522539,-3.520922179096926,0.0168499418636616,-0.1448558385059809,-1.6418329758822754,0.010314559560224201,-0.1979386885847063,0.018472470983241878,-0.000111962285926,24.44346943842126
CALG,3.293,0.0360725469639917,-0.3113472549970336,-3.50633018990385,0.0168209048984709,-0.1451836093506716,-1.6350286195738242,0.0102749755639414,-0.1979311489873778,0.03938280869066405,-0.0001121406049076,24.48124453730597
CALG,3.2932,0.0360101369988422,-0.3120472262065901,-3.491627293996146,0.0167918026537764,-0.1455100112861761,-1.6281725466149999,0.010235393904639706,-0.1979194278533371,0.060278644789429014,-0.000112318769951,24.51895883082073
CALG,3.2934,0.0359475876329064,-0.3127442395490832,-3.4768134677288307,0.0167626354054278,-0.1458350339456172,-1.6212647459799667,0.010195815418057808,-0.1979035282505251,0.08115906132337937,-0.0001124967729498,24.556610502206475
CALG,3.2936,0.0358848994621923,-0.3134382727892588,-3.4618886964807096,0.0167334034313481,-0.1461586669605255,-1.6143052108507505,0.010156240939284605,-0.1978834534312846,0.10202313731401509,-0.0001126746057761,24.59419773221569
CALG,3.2938,0.0358220730871559,-0.3141293036902655,-3.4468529747142393,0.0167041070115344,-0.1464808999616869,-1.607293938645152,0.010116671302721411,-0.1978592068329601,0.12286994883730933,-0.0001128522602811,24.63171869911205
CALG,3.294,0.0357591091126998,-0.3148173100154882,-3.431706306033564,0.0166747464280577,-0.1468017225799977,-1.6002309310438096,0.0100771073420447,-0.1978307920784735,0.14369856909877882,-0.0001130297282963,24.66917157894161
CALG,3.2942,0.035696008148174,-0.3155022695303922,-3.41644870324269,0.0166453219650624,-0.1471211244473239,-1.5931161940173306,0.010037549890169903,-0.1977982129768819,0.16450806851425598,-0.0001132070016326,24.706554545722504
CALG,3.2944,0.0356327708073743,-0.3161841600043739,-3.4010801884004564,0.0166158339087661,-0.1474390951973648,-1.585949737851922,0.009997999779212813,-0.1977614735239365,0.1852975147849802,-0.0001133840720831,24.74386577141064
CALG,3.2946,0.0355693977085419,-0.3168629592126299,-3.385600792876841,0.0165862825474595,-0.1477556244665244,-1.5787315771756443,0.009958457840452906,-0.197720577902602,0.20606597298171941,-0.0001135609314218,24.781103426353276
CALG,3.2948,0.0355058894743609,-0.3175386449380323,-3.3700105574058603,0.0165566681715049,-0.1480707018947859,-1.5714617309830814,0.009918924904295606,-0.1976755304835765,0.226812505623147,-0.0001137375714056,24.818265679248736
CALG,3.2950000000000004,0.0354422467319572,-0.3182111949730155,-3.3543095321390113,0.016526991073336,-0.1483843171265912,-1.5641402226602599,0.0098794018002345,-0.197626335825789,0.24753617276090614,-0.000113913983774,24.855350697408998
CALG,3.2952000000000004,0.0353784701128958,-0.3188805871214746,-3.3384977766965265,0.0164972515474565,-0.1486964598117269,-1.5567670800085514,0.009839889356813805,-0.1975729986768782,0.26823603206252816,-0.0001140901602507,24.892356646932573
CALG,3.2954000000000003,0.0353145602531783,-0.3195467992006736,-3.3225753602175736,0.0164674498904385,-0.149007119606213,-1.5493423352680797,0.009800388401590712,-0.1975155239736571,0.2889111388964459,-0.000114266092543,24.929281692867203
CALG,3.2956000000000003,0.03525051779324,-0.3202098090431596,-3.3065423614100693,0.0164375864009223,-0.1493162861731968,-1.5418660251409477,0.009760899761096606,-0.1974539168425679,0.3095605464206522,-0.0001144417723441,24.966123999293934
CALG,3.2958000000000003,0.0351863433779459,-0.3208695944986963,-3.2903988685974475,0.016407661379613,-0.1496239491838531,-1.5343381908130478,0.00972142426080061,-0.1973881826000954,0.33018330566726156,-0.0001146171913321,25.00288172978476
CALG,3.2960000000000003,0.0351220376565875,-0.3215261334361938,-3.2741449797658375,0.0163776751292803,-0.1499300983182854,-1.526758877976064,0.009681962725069201,-0.1973183267531976,0.350778465633395,-0.0001147923411726,25.03955304718084
CALG,3.2962,0.0350576012828779,-0.3221794037456621,-3.2577808026091204,0.0163476279547558,-0.1502347232664361,-1.5191281368484781,0.009642515977130506,-0.1972443549996772,0.3713450733709295,-0.0001149672135174,25.076136114260805
CALG,3.2964,0.034993034914948,-0.3228293833401591,-3.2413064545721957,0.0163175201629308,-0.1505378137289948,-1.511446022195746,0.009603084839034312,-0.1971662732285774,0.3918821740759873,-0.000115141800007,25.11262909341516
CALG,3.2966,0.034928339215341,-0.323476050157759,-3.224722062894535,0.0162873520627544,-0.1508393594183166,-1.503712593350607,0.009563670131614813,-0.1970840875205234,0.4123888111845792,-0.0001153160922699,25.149030147278072
CALG,3.2968,0.0348635148510071,-0.3241193821635207,-3.2080277646497954,0.0162571239652304,-0.1511393500593398,-1.4959279142315576,0.00952427267445101,-0.196997804148072,0.43286402646162625,-0.0001154900819246,25.18533743857326
CALG,3.297,0.0347985624932973,-0.3247593573514709,-3.1912237067868716,0.0162268361834152,-0.1514377753905105,-1.4880920533619932,0.009484893285829812,-0.1969074295760188,0.4533068601001718,-0.0001156637605791,25.221549130611614
CALG,3.2972,0.0347334828179583,-0.3253959537465887,-3.1743100461672586,0.0161964890324144,-0.1517346251647081,-1.4802050838876315,0.009445532782706503,-0.1968129704617075,0.4737163508143483,-0.000115837119833,25.25766338720813
CALG,3.2974,0.0346682765051247,-0.3260291494068025,-3.157286949601842,0.01616608282938,-0.1520298891501766,-1.472267083593665,0.009406191980665904,-0.1967144336553067,0.4940915359364134,-0.0001160101512771,25.29367837304907
CALG,3.2976,0.0346029442393128,-0.3266589224249923,-3.14015459388629,0.0161356178935072,-0.1523235571314583,-1.464278134921267,0.009366871693884907,-0.1966118262000674,0.5144314515152066,-0.0001161828464949,25.3295922538779
CALG,3.2978,0.0345374867094126,-0.3272852509309978,-3.122913165835191,0.0161050945460307,-0.1526156189103297,-1.4562383249835102,0.009327572735092812,-0.1965051553325696,0.5347351324162768,-0.000116355197063,25.365403196587124
CALG,3.298,0.0344719046086805,-0.3279081130936344,-3.1055628623133167,0.0160745131102215,-0.1529060643067424,-1.4481477455799454,0.009288295915533012,-0.1963944284829404,0.5550016124191874,-0.0001165271945523,25.40110936952017
CALG,3.2982,0.0344061986347313,-0.328527487122716,-3.088103890267612,0.0160438739113824,-0.1531948831597658,-1.4400064932115184,0.009249042044924202,-0.1962796532750533,0.5752299243226775,-0.0001166988305283,25.436708942661586
CALG,3.2984,0.0343403694895285,-0.3291433512710821,-3.070536466754562,0.0160131772768447,-0.1534820653285322,-1.4318146690933307,0.009209811931421508,-0.1961608375267096,0.5954191000414744,-0.0001168700965524,25.472200087791208
CALG,3.2986,0.0342744178793767,-0.3297556838366314,-3.052860818969735,0.0159824235359632,-0.1537676006931859,-1.4235723791684158,0.0091706063815781,-0.1960379892497964,0.6155681707161047,-0.0001170409841821,25.507580978743405
CALG,3.2988,0.0342083445149115,-0.3303644631643595,-3.0350771842715907,0.0159516130201129,-0.1540514791558322,-1.4152797341188406,0.00913142620030541,-0.1959111166504323,0.6356761668101124,-0.0001172114849729,25.542849791498647
CALG,3.2990000000000004,0.0341421501110888,-0.3309696676484056,-3.01718581020758,0.0159207460626835,-0.154333690641493,-1.4069368493778753,0.00909227219083511,-0.1957802281290704,0.6557421182216024,-0.0001173815904781,25.57800470464203
CALG,3.2992000000000004,0.0340758353871765,-0.3315712757340988,-2.999186954535517,0.0158898229990747,-0.1546142250990599,-1.3985438451399628,0.0090531451546801,-0.1956453322806056,0.6757650543853605,-0.0001175512922499,25.61304389928519
CALG,3.2994000000000003,0.0340094010667422,-0.3321692659200103,-2.9810808852451314,0.0158588441666919,-0.1548930725022523,-1.3901008463707671,0.009014045891595213,-0.1955064378944465,0.695744004381932,-0.0001177205818407,25.647965559424453
CALG,3.2996000000000003,0.033942847877643,-0.3327636167600116,-2.962867880576892,0.0158278099049403,-0.155170222850576,-1.381607982815951,0.008974975199538701,-0.1953635539545664,0.7156779970442835,-0.0001178894508032,25.682767872153896
CALG,3.2998000000000003,0.0338761765520136,-0.3333543068653334,-2.9445482290398126,0.0157967205552199,-0.1554456661702842,-1.3730653890094777,0.008935933874633206,-0.1952166896395374,0.7355660610680184,-0.0001180578906923,25.717449027813355
CALG,3.3000000000000003,0.0338093878262544,-0.3339413149066301,-2.9261222294272935,0.01576557646092,-0.1557193925153398,-1.3644732042809975,0.008896922711126506,-0.1950658543225362,0.7554072251212265,-0.000118225893065,25.752007220278266
CALG,3.3002,0.0337424824410199,-0.3345246196160459,-2.907590190830978,0.0157343779674133,-0.1559913919683785,-1.3558315727623098,0.0088579425013533,-0.1949110575713324,0.7752005179546456,-0.0001183934494816,25.78644064711896
CALG,3.3004,0.0336754611412048,-0.3351041997892835,-2.8889524326530047,0.01570312542205,-0.1562616546416743,-1.347140643393077,0.008818994035695207,-0.1947523091482542,0.794944968513285,-0.0001185605515074,25.820747509819032
CALG,3.3006,0.0336083246759321,-0.3356800342876768,-2.8702092846168457,0.015671819174152,-0.1565301706781053,-1.3384005699258796,0.00878007810254361,-0.194589619010123,0.8146396060501598,-0.0001187271907116,25.85492601409228
CALG,3.3008,0.0335410737985387,-0.3362521020402607,-2.8513610867753454,0.0156404595750058,-0.156796930252119,-1.3296115109299644,0.00874119548825851,-0.1944229973081864,0.8342834602370598,-0.0001188933586708,25.88897436985043
CALG,3.301,0.0334737092665621,-0.3368203820458493,-2.832408189518531,0.0156090469778569,-0.1570619235707016,-1.3207736297948858,0.0087023469771315,-0.1942524543880004,0.8538755612821137,-0.0001190590469679,25.922890791756647
CALG,3.3012,0.0334062318417248,-0.3373848533751101,-2.8133509535777566,0.0155775817379027,-0.1573251408743452,-1.3118870947324344,0.008663533351346106,-0.1940780007893066,0.8734149400416041,-0.000119224247194,25.956673499221687
CALG,3.3014,0.0333386422899214,-0.3379454951726402,-2.794189750029414,0.0155460642122855,-0.1575865724380155,-1.302952078778374,0.0086247553909395,-0.1938996472458851,0.8929006281372497,-0.0001193889509486,25.99032071665457
CALG,3.3016,0.0332709413812019,-0.3385022866590419,-2.774924960296037,0.0155144947600855,-0.1578462085721204,-1.2939687597929528,0.008586013873762705,-0.1937174046853825,0.9123316580717257,-0.0001195531498416,26.02383067368473
CALG,3.3018,0.0332031298897566,-0.3390552071330022,-2.7555569761459595,0.0154828737423137,-0.158104039623479,-1.2849373204607462,0.008547309575443113,-0.1935312842291068,0.9317070633467127,-0.0001197168354934,26.05720160550664
CALG,3.302,0.0331352085939001,-0.3396042359733668,-2.7360861996906736,0.0154512015219039,-0.1583600559762894,-1.2758579482894201,0.008508643269344904,-0.1933412971918133,0.9510258785796353,-0.0001198799995358,26.09043175293334
CALG,3.3022,0.0330671782760547,-0.3401493526412169,-2.716513043380587,0.0154194784637059,-0.158614248053096,-1.266730835607759,0.008470015726530902,-0.1931474550814599,0.9702871396226938,-0.0001200426336136,26.123519362692434
CALG,3.3024,0.0329990397227337,-0.3406905366819425,-2.6968379299986984,0.0153877049344766,-0.158866606315758,-1.2575561795627137,0.008431427715723402,-0.1929497695989377,0.9894898836815791,-0.0001202047293851,26.15646268766949
CALG,3.3026,0.032930793724524,-0.3412277677273169,-2.677061292652472,0.015355881302873,-0.159117121266415,-1.2483341821156109,0.008392880003266809,-0.1927482526377754,1.0086331494354124,-0.000120366278523,26.189259987148837
CALG,3.3028,0.0328624410760685,-0.3417610254975655,-2.6571835747630823,0.0153240079394431,-0.1593657834484529,-1.2390650500371394,0.00835437335308771,-0.1925429162838317,1.0277159771546125,-0.0001205272727155,26.22190952690238
CALG,3.3030000000000004,0.032793982576048,-0.3422902898034356,-2.63720523005462,0.0152920852166177,-0.1596125834474685,-1.2297489949023175,0.0083159085266572,-0.1923337728149476,1.0467374088268369,-0.0001206877036676,26.254409579604552
CALG,3.3032000000000004,0.0327254190271625,-0.3428155405482628,-2.617126722538745,0.0152601135087022,-0.1598575118922333,-1.2203862330833377,0.008277486282952912,-0.1921208347005808,1.065696488273289,-0.0001208475631016,26.28675842497886
CALG,3.3034000000000003,0.0326567512361126,-0.3433367577300328,-2.5969485264990992,0.015228093191867,-0.1601005594556549,-1.2109769857422938,0.008239107378420207,-0.1919041146014193,1.0845922612723773,-0.0001210068427582,26.318954349978103
CALG,3.3036000000000003,0.0325879800135797,-0.3438539214434402,-2.5766711264732436,0.0151960246441393,-0.1603417168557369,-1.201521478822759,0.008200772566933912,-0.1916836253689693,1.103423775681768,-0.0001211655343977,26.350995649032644
CALG,3.3038000000000003,0.0325191061742069,-0.3443670118819448,-2.5562950172327996,0.0151639082453932,-0.1605809748565381,-1.1920199430405316,0.008162482599761003,-0.1914593800451103,1.1221900815618722,-0.0001213236298005,26.38288062437128
CALG,3.3040000000000003,0.0324501305365782,-0.3448760093398219,-2.5358207037609595,0.0151317443773407,-0.1608183242691279,-1.1824726138731405,0.008124238225521704,-0.191231391861639,1.1408902312972824,-0.0001214811207689,26.41460758608461
CALG,3.3042,0.0323810539231981,-0.3453808942142083,-2.5152487012289764,0.0150995334235221,-0.1610537559525412,-1.1728797315488881,0.0080860401901523,-0.1909996742397756,1.1595232797226092,-0.0001216379991274,26.44617485251048
CALG,3.3044,0.0323118771604708,-0.345881647007144,-2.494579534969501,0.015067275769296,-0.16128726081473,-1.1632415410344115,0.008047889236867,-0.1907642407896538,1.1780882842435558,-0.0001217942567238,26.47758075035884
CALG,3.3046,0.0322426010786787,-0.3463782483276065,-2.473813740448943,0.0150349718018293,-0.1615188298135118,-1.1535582920217977,0.008009786106120506,-0.1905251053097827,1.1965843049634868,-0.0001219498854304,26.50882361497301
CALG,3.3048,0.0321732265119606,-0.3468706788935408,-2.452951863236898,0.0150026219100874,-0.1617484539575168,-1.1438302389143282,0.007971731535569904,-0.1902822817864866,1.2150104048060184,-0.0001221048771453,26.539901790523345
CALG,3.305,0.0321037542982898,-0.3473589195338831,-2.431994458974417,0.0149702264848238,-0.1619761243071313,-1.1340576408116774,0.007933726260038007,-0.1900357843933096,1.233365649641536,-0.0001222592237927,26.570813630363805
CALG,3.3052,0.0320341852794508,-0.3478429511905768,-2.410942093339659,0.0149377859185688,-0.1622018319754373,-1.1242407614939023,0.007895771011475303,-0.1897856274904092,1.2516491084120975,-0.0001224129173245,26.60155749708152
CALG,3.3054,0.031964520301017,-0.3483227549205812,-2.3897953420108657,0.0149053006056197,-0.1624255681291499,-1.114379869404178,0.007857866518923506,-0.1895318256239148,1.2698598532528613,-0.0001225659497209,26.632131762845532
CALG,3.3056,0.0318947602123267,-0.3487983118978731,-2.368554790629073,0.0148727709420299,-0.1626473239895505,-1.104475237631405,0.007820013508477705,-0.1892743935252672,1.2879969596226117,-0.0001227183129916,26.66253480955954
CALG,3.3058,0.0318249058664599,-0.3492696034154402,-2.347221034757217,0.0148401973255968,-0.1628670908334158,-1.094527143891141,0.0077822127032500105,-0.1890133461105294,1.3060595064266256,-0.0001228699991772,26.69276502913817
CALG,3.306,0.0317549581202138,-0.3497366108872667,-2.325794679837524,0.0148075801558516,-0.1630848599939444,-1.0845358705057326,0.0077444648233322005,-0.1887486984796713,1.3240465761418274,-0.0001230210003498,26.722820823731094
CALG,3.3062,0.031684917834078,-0.3501993158503099,-2.304276341147492,0.0147749198340471,-0.1633006228616781,-1.0745017043837901,0.007706770585760012,-0.1884804659158266,1.3419572549446557,-0.0001231713086137,26.752700605981303
CALG,3.3064,0.0316147858722101,-0.350657699966465,-2.282666643752733,0.0147422167631466,-0.163514370885418,-1.0644249369981975,0.00766913070447571,-0.188208663884541,1.3597906328340301,-0.0001233209161072,26.78240279906607
CALG,3.3066,0.0315445631024095,-0.3511117450245243,-2.260966222458738,0.0147094713478117,-0.1637260955731388,-1.0543058643636132,0.007631545890292413,-0.1879333080329702,1.3775458037590294,-0.0001234698150031,26.811925837198345
CALG,3.3068,0.0314742503960924,-0.3515614329421238,-2.239175721760163,0.0146766839943905,-0.1639357884928954,-1.0441447870128324,0.0075940168508575046,-0.187654414189071,1.3952218657445974,-0.0001236179975101,26.841268165652775
CALG,3.307,0.0314038486282653,-0.3520067457676792,-2.21729579578817,0.0146438551109049,-0.1641434412737268,-1.0339420099722259,0.0075565442906166125,-0.1873719983607614,1.4128179210175342,-0.0001237654558735,26.87042824103629
CALG,3.3072000000000004,0.0313333586774983,-0.352447665682313,-2.195327108255088,0.0146109851070392,-0.1643490456065539,-1.0236978427359333,0.0075191289107787995,-0.187086076735049,1.4303330761295923,-0.000123912182376,26.89940453160525
CALG,3.3074000000000003,0.0312627814258984,-0.3528841750017664,-2.1732703323980975,0.0145780743941267,-0.1645525932450713,-1.0134125992396072,0.007481771409279012,-0.1867966656771557,1.4477664420856107,-0.0001240581693397,26.92819551722444
CALG,3.3076000000000003,0.0311921177590824,-0.3533162561783045,-2.151126150920052,0.014545123385137,-0.164754076006636,-1.0030865978328185,0.0074444724807446044,-0.1865037817295831,1.4651171344675105,-0.0001242034091262,26.95679968998662
CALG,3.3078000000000003,0.0311213685661486,-0.3537438918026054,-2.128895255928842,0.0145121324946637,-0.1649534857731476,-0.9927201612507769,0.007407232816458609,-0.1862074416111848,1.4823842735611072,-0.0001243478941378,26.985215554064293
CALG,3.3080000000000003,0.0310505347396495,-0.3541670646056377,-2.1065783488741654,0.0144791021389108,-0.1651508144919247,-0.9823136165848464,0.007370053104325605,-0.185907662216196,1.4995669844797657,-0.000124491616819,27.013441626129623
CALG,3.3082000000000003,0.0309796171755627,-0.3545857574605265,-2.0841761404824126,0.0144460327356795,-0.1653460541765744,-0.971867295252185,0.007332934028836405,-0.1856044606132406,1.5166643972885936,-0.0001246345696569,27.04147643554063
CALG,3.3084,0.0309086167732625,-0.3549999533844038,-2.0616893506895346,0.0144129247043548,-0.1655391969078552,-0.9613815329644402,0.007295876271033411,-0.1852978540443212,1.5336756471286321,-0.0001247767451828,27.06931852446769
CALG,3.3086,0.0308375344354906,-0.3554096355402463,-2.0391187085726963,0.0143797784658923,-0.1657302348345343,-0.9508566696958787,0.0072588805084759095,-0.1849878599237731,1.5505998743446194,-0.0001249181359727,27.096966448240696
CALG,3.3088,0.0307663710683265,-0.3558147872387001,-2.0164649522782216,0.0143465944428036,-0.165919160174238,-0.9402930496497839,0.0072219474152065005,-0.1846744958371983,1.5674362246035105,-0.0001250587346489,27.12441877549908
CALG,3.309,0.0306951275811579,-0.3562153919398877,-1.9937288289491966,0.0143133730591432,-0.166105965214295,-0.9296910212246997,0.007185077661716499,-0.184357779540377,1.5841838490218332,-0.0001251985338803,27.151674088387253
CALG,3.3092,0.0306238048866502,-0.3566114332552027,-1.9709110946500454,0.0142801147404939,-0.1662906423125724,-0.9190509369792575,0.007148271914912407,-0.1840377289581545,1.6008419042863304,-0.000125337526384,27.178730982754587
