method,time,ux_m,vx_m_s,ax_raw_m_s2,ax_m_s2,uy_m,vy_m_s,ay_raw_m_s2,ay_m_s2,uz_m,vz_m_s,az_raw_m_s2,az_m_s2
recurdyn,2.547,0.32208545167825914,1.1680400081549522,-1.177536414488375,0.5727856950170568,-0.0056969457661812,-0.089354399961487,-0.5019706580203342,-0.5834072758301535,-0.10941871434098,-0.0553552237317557,3.095504572156546,3.114845333301508
recurdyn,2.5475,0.3226698504230902,1.1690290383649915,0.9261948085569438,0.4388181615583731,-0.0057411473394897005,-0.0879902662770513,1.6515213599085117,-0.37430622970836064,-0.1094461085753808,-0.0541181532647491,2.6812621467283435,3.113380320582761
recurdyn,2.548,0.3232539812336082,1.1679936867220562,-1.0717372543940646,0.33477742017352036,-0.005785639217666999,-0.0892740612235205,-1.1612194753221363,-0.2377058958148209,-0.1094728368328114,-0.0527905378913158,2.663907880153321,3.124325819580272
recurdyn,2.5485,0.3238380076557936,1.1679484560376572,-0.4175533306633436,0.2575271912738541,-0.005829664160419801,-0.0875829500808667,1.8677416984302573,-0.23116843993956512,-0.1094987849862739,-0.0511162029566869,3.1204158728887634,3.121627459015394
recurdyn,2.549,0.32442193105751094,1.1677437829679995,-0.4120818697646724,0.2679681190611972,-0.005874217000352301,-0.0896335770449498,-2.1115887193020724,-0.14470135803073148,-0.1095238384124407,-0.049212125037943,3.578909182622773,3.081785493871073
recurdyn,2.5495,0.325005179359352,1.165821503805058,-2.700399507176231,0.3915256183540521,-0.0059192913649165,-0.0906702537600069,-2.0860985265099266,-0.26636914003259365,-0.1095478903812164,-0.0471024801602716,4.005829564435352,3.0396698039564978
recurdyn,2.5500000000000003,0.32558880373189164,1.1676248157773712,1.5042827940241876,0.21896085913651492,-0.005964615529908601,-0.0908981304119418,-0.9992017114162256,-0.2245571868831331,-0.1095710725257823,-0.0454944649221385,3.4792968389886454,3.052802946274446
recurdyn,2.5505,0.32617293027674943,1.1687552620348858,2.0086892746951976,0.13176893782232493,-0.0060107127871276995,-0.0929676066654383,-3.092368908469111,-0.19678059374432733,-0.1095934601008447,-0.0439805806211084,3.1782780143706653,3.0477653648491647
recurdyn,2.551,0.3267571508521405,1.1685351813143556,0.3761221308586986,0.05052729877921326,-0.0060566577223516,-0.091737548452515,0.6092879810742096,-0.2586267542434731,-0.1096150949743633,-0.0425170454934095,3.010806175054832,3.0202813715080956
recurdyn,2.5515,0.3273419989218313,1.1703236336826135,2.5099772012977777,0.21931117770957206,-0.0061027554792824,-0.0923483355685808,-0.6112868277302335,-0.35530037765886985,-0.1096361869460194,-0.0416410414497611,2.171607449883666,2.9592215677343168
recurdyn,2.552,0.3279265975257896,1.168947742183161,-0.9978629321695652,0.09185650196658811,-0.006148666400029401,-0.0916350053101432,0.7473447353398139,-0.3943153885776181,-0.1096565286050856,-0.0399330055425996,3.0012503595091147,2.942474080773908
recurdyn,2.5525,0.3285107513123026,1.1678627555804453,-1.779269781011206,0.04030801812637696,-0.006194004593066399,-0.0901036583637589,2.290910840291766,-0.29185012327144394,-0.1096760850427298,-0.0383276538663082,3.1408856882240634,2.93906171123957
recurdyn,2.553,0.3290939470923574,1.1654335536524592,-3.832025830987023,0.04658133417421564,-0.0062391644027316,-0.0901412359587555,0.7135334867683802,-0.4248960679604322,-0.1096947428924019,-0.0364171113720694,3.594351888394314,2.9713440477765256
recurdyn,2.5535,0.3296772752419676,1.166788668774822,0.5294782194881984,0.23266655772752629,-0.0062845391539002,-0.0909644438405548,-0.85976601347586,-0.494147431092908,-0.1097126270305363,-0.034994564731028,3.0948461508526077,3.0275922004043645
recurdyn,2.5540000000000003,0.3302612673684438,1.1686482298180971,2.655907464195776,0.2288298699319349,-0.006330295695193101,-0.0918948727099897,-1.5271604970716215,-0.578194290547855,-0.1097298643818565,-0.0338279158263684,2.587147256496781,3.043909711028007
recurdyn,2.5545,0.3308461518841061,1.1706614205119892,3.569556746588745,0.3339082704563213,-0.006376557763626601,-0.0930296640078903,-2.022108562892024,-0.5609797924098654,-0.1097465480881589,-0.0328137675869749,2.2145800713575774,3.0226847728796864
recurdyn,2.555,0.3314309245664476,1.1694335313611457,-0.4473332855943734,0.412520555538617,-0.006422806254216901,-0.0924834033370939,0.0543113734309699,-0.4354895592341751,-0.1097624753377164,-0.0310980423700474,3.025826979688084,2.9813925579300395
recurdyn,2.5555,0.3320151503279222,1.1679046020836237,-2.1876834652286083,0.404455212157574,-0.006468758926399899,-0.0916095259590886,1.1832736284846552,-0.46032032626075087,-0.10977767285225609,-0.0296652940616857,2.9189400710461517,2.9433950109840366
recurdyn,2.556,0.332599636546685,1.169232894812727,1.0418291503943795,0.25166850928726875,-0.0065149282066104,-0.0925551684483092,-0.8664321094654843,-0.2788262278968334,-0.10979225854402999,-0.0285595607818081,2.4472910635184206,2.9250848064370714
recurdyn,2.5565,0.3331847605853967,1.1708858973717209,2.551279795455743,0.3064025238837077,-0.006561582530557001,-0.093793691629114,-1.9401749442277216,-0.4118641180164214,-0.1098063228180978,-0.027607130429463,2.085670824299328,2.9815567551262587
recurdyn,2.557,0.3337697044122645,1.1697074418932725,-0.7208473727798346,0.13936026959694442,-0.006608141647331001,-0.0930230263755245,0.3808286900441975,-0.354100618259956,-0.10981971325525419,-0.0261070374013515,2.695347645582721,3.0551656324395395
recurdyn,2.5575,0.3343540832254892,1.1681926128051174,-2.260054575132809,0.19871573320782146,-0.006654288314126599,-0.091880883612978,1.6497999134093244,-0.5015801109212854,-0.10983234773120751,-0.0245129907037952,3.023844811935451,3.063794688200661
recurdyn,2.5580000000000003,0.3349387265223252,1.1695510772830722,1.057934445561556,0.23613956574853284,-0.006700720591791999,-0.093150166200251,-1.1424434785602435,-0.5684387689535177,-0.1098441424093574,-0.0227495584962753,3.359191214004412,3.0574518256835796
recurdyn,2.5585,0.3355240788322708,1.17141363300185,2.836052440225459,0.35914801174065586,-0.006747806743982501,-0.0948261789064383,-2.615498101104125,-0.7233999899177659,-0.109854975807736,-0.0207055169857738,3.8451190853379416,3.04952233636639
recurdyn,2.559,0.3361093066112733,1.1703310270610148,-0.4981237743707627,0.3009707286108768,-0.0067948672067607,-0.0940952361437545,0.1027576498763696,-0.622740488926529,-0.1098649434352155,-0.0190694840601188,3.463083595985257,3.078051795502902
recurdyn,2.5595,0.3366949830314106,1.171801481410542,1.7945645412474427,0.004488741944402862,-0.0068423651906033,-0.0954334887500262,-1.750084258404292,-0.548413281084726,-0.1098741277663247,-0.0175853658479849,3.133185481508036,3.129672136537819
recurdyn,2.56,0.3372803970661683,1.1705656841348937,-1.0495415204480212,-0.15864920955230927,-0.006889725875353501,-0.0945840704077901,0.5491963701795699,-0.3875906934557511,-0.1098825274241713,-0.0160146424304918,3.1386930504927584,3.1768950728177843
recurdyn,2.5605,0.3378661448285718,1.1718292524522729,1.3349105830222827,-0.2595582894110243,-0.006937466722058401,-0.0958618553645661,-1.520647818974317,-0.29487336614489673,-0.1098902567449295,-0.0147883044282728,2.6813483531225906,3.2094835147649343
recurdyn,2.561,0.3384515926331033,1.1705956511923323,-1.199831485581211,-0.08760910922765679,-0.006985027816974,-0.0949424380419432,0.7190071571731549,-0.33282022777926784,-0.1098972876247581,-0.0133633187273909,2.7937637188844,3.258866202560044
recurdyn,2.5615,0.33903742182174473,1.172039761391766,1.5255364373839164,-0.15869873640463578,-0.0070331350388175,-0.0967605706148151,-2.1845077114371394,-0.16715084651730208,-0.1099032693253123,-0.0109142218339653,4.196717097527767,3.3287086746842824
recurdyn,2.562,0.3396230015328509,1.1709099446783773,-0.9979101387242516,-0.21717575414932838,-0.0070810918239942,-0.0957631336865897,0.6017466671555427,-0.1101885661892109,-0.1099083216773981,-0.0091753557032511,3.717393873462562,3.38243736762129
recurdyn,2.5625,0.34020864339440854,1.1713458735658029,0.2486018036588531,-0.12347195622432647,-0.0071296360403235,-0.0976758638112902,-2.3497246105481038,-0.03153123205755498,-0.1099125784143513,-0.0077178587737469,3.182460530492662,3.4034223421186134
recurdyn,2.563,0.34079403691364174,1.1705386961416455,-0.9933692976562672,0.0206157844053127,-0.0071779585368975,-0.0964232733924416,0.8868790216148845,-0.1976139104907651,-0.1099160832299106,-0.0062577097248455,3.007685575365368,3.4136844923921834
recurdyn,2.5635,0.3413791182207581,1.1698504021171958,-1.248848465152439,0.07779848720326507,-0.0072269161965097,-0.0985504822629547,-2.540652153480829,-0.11466266256018065,-0.1099187310873168,-0.0044387566591378,3.4278326127333223,3.4035023415493106
recurdyn,2.564,0.3419640264666935,1.1696434306888055,-0.6922447262371625,-0.07402347597080046,-0.0072755603352452,-0.0969747565940788,1.254083507340115,-0.08233067158930162,-0.1099204554535247,-0.0025252412177811,3.6939647927193526,3.350258650122293
recurdyn,2.5645,0.3425480421590649,1.1671388311785136,-3.5702142558001766,0.044110824333469745,-0.0073241960462638,-0.0972629943202093,0.0337108676062416,-0.174800133309816,-0.10992126202612809,-0.0006953516022878,3.671174418230052,3.2930528046703453
recurdyn,2.565,0.3431320937663772,1.1681391295663317,0.14365976515779,-0.11203631315899679,-0.007372492965838,-0.096255047704124,1.355165777316449,-0.13681433143916072,-0.1099212670332982,0.0007915510930813,3.20626173323684,3.2389908342357616
recurdyn,2.5655,0.3437155037676992,1.1661783966530708,-2.5664239626273897,-0.08638258817678003,-0.0074202895416005,-0.0950928077132336,2.0013752469589114,-0.304416958576999,-0.1099203444944032,0.0027726238552064,3.710184260578231,3.1772223948796854
recurdyn,2.566,0.34429926958135043,1.167887439632693,1.4232493186221102,-0.21160670390200384,-0.0074679895199794,-0.0953033593743511,0.3863895341628613,-0.20507971009370785,-0.1099184329613795,0.0048120601761184,3.955976514743462,3.1419671908805293
recurdyn,2.5665,0.34488292263174714,1.1671933375377956,-0.4510530203221794,-0.2853786845373412,-0.0075150363421341,-0.0934404880851144,2.612624897035797,-0.2973890488594621,-0.1099155429326113,0.0067585532810286,3.9139829781274216,3.0978189650512085
