method,time,ux,vx,ax,uy,vy,ay,uz,vz,az,gap,contact_force
CALG,4.2774,-0.0072182889296668,-0.0434625655667109,0.3921468083335973,-0.0033659434066809,-0.020266927166899,0.1828610598469138,8.531115067650363e-05,0.00481547529842,-0.01431277693915141,-0.0001119681987365,22.566275818498944
CALG,4.2776000000000005,-0.0072269657293915,-0.0433840019335809,0.392796465643723,-0.0033699894648407,-0.020230292343118,0.18316400002580288,8.62738746403996e-05,0.004812566891937,-0.014559680483868196,-0.000111962620585,22.56560664363574
CALG,4.2778,-0.007235626790461,-0.0433053086186339,0.39344494691639026,-0.0033740281839451,-0.0201935970477127,0.18346639180941876,8.723600628621209e-05,0.0048096090925974,-0.014805525219302139,-0.0001119570568936,22.56493997714525
CALG,4.2780000000000005,-0.0072442720869853,-0.0432264858544889,0.39409225573941337,-0.0033780595519214,-0.0201568413891549,0.18376823687078594,8.81975357828052e-05,0.0048066021377523,-0.015050252941607487,-0.0001119515083581,22.564275963180464
CALG,4.2782,-0.007252901593121,-0.0431475338730784,0.3947383952136982,-0.0033820835567186,-0.0201200254755967,0.1840695366558822,8.915845334921124e-05,0.0048035462763632,-0.015293809102919656,-0.0001119459756271,22.563614736905688
CALG,4.2784,-0.0072615152830709,-0.043068452905756,0.39538336793584733,-0.0033861001863071,-0.02008314941492,0.1843702923755189,9.011874925621277e-05,0.0048004417681817,-0.015536142994845929,-0.0001119404593001,22.56295642406715
CALG,4.2786,-0.0072701131310838,-0.0429892431834078,0.3960271759829017,-0.0033901094286792,-0.0200462133147887,0.1846705049982398,9.10784138282994e-05,0.0047972888828954,-0.01577720791658696,-0.0001119349599251,22.56230114058862
CALG,4.2788,-0.0072786951114548,-0.042909904936566,0.39666982089886216,-0.0033941112718484,-0.0200092172827018,0.18497017524402284,9.203743744590209e-05,0.0047940878992368,-0.016016961329455667,-0.0001119294779979,22.561648992164454
CALG,4.279,-0.0072872611985252,-0.0428304383955245,0.39731130368241707,-0.0033981057038498,-0.0199721614260471,0.18526930357856558,9.299581054710016e-05,0.0047908391040707,-0.0162553650000159,-0.0001119240139592,22.561000073996016
CALG,4.2792,-0.0072958113666819,-0.0427508437904593,0.39795162477790974,-0.0034020927127398,-0.0199350458521573,0.18556789020906966,9.395352362830123e-05,0.0047875427914401,-0.016492385121890257,-0.0001119185681946,22.560354470327336
CALG,4.2794,-0.0073043455903584,-0.0426711213515464,0.3985907840669959,-0.0034060722865965,-0.0198978706683655,0.18586593508034968,9.491056724640623e-05,0.0047841992616066,-0.016727992428231857,-0.0001119131410323,22.55971225437476
CALG,4.2796,-0.0073128638440336,-0.0425912713090858,0.399228780863475,-0.0034100444135193,-0.0198606359820621,0.18616343787242548,9.586693201921181e-05,0.0047808088200524,-0.01696216228268316,-0.0001119077327431,22.559073487885176
CALG,4.2798,-0.007321366102233,-0.0425112938936215,0.3998656139088428,-0.0034140090816293,-0.0198233419007517,0.1864603979984479,9.682260862610426e-05,0.0047773717764828,-0.01719487476041482,-0.0001119023435393,22.558438221148776
CALG,4.28,-0.0073298523395281,-0.0424311893360649,0.4005012813712397,-0.0034179662790689,-0.01978598853211,0.18675681460420676,9.777758781009949e-05,0.0047738884438056,-0.017426114706155897,-0.0001118969735734,22.557806492725817
CALG,4.2802,-0.0073383225305368,-0.0423509578678191,0.40113578084534895,-0.0034219159940022,-0.019748575984042,0.1870526865680839,9.873186037610837e-05,0.0047703591370961,-0.017655871780864602,-0.0001118916229396,22.55717832928652
CALG,4.2804,-0.0073467766499232,-0.0422705997208983,0.4017691093553671,-0.003425858214615,-0.0197111043647377,0.18734801250243716,9.968541719310164e-05,0.0047667841725731,-0.017884140486695406,-0.0001118862916717,22.55655374573217
CALG,4.280600000000001,-0.0073552146723982,-0.0421901151280508,0.40240126335898907,-0.0034297929291147,-0.0196735737827294,0.18764279075546378,0.0001006382491926111,0.0047631638665569,-0.018110920179912296,-0.0001118809797448,22.555932744994404
CALG,4.2808,-0.007363636572719,-0.0421095043228772,0.4030322387544219,-0.0034337201257306,-0.019635984346947,0.18793701941446658,0.00010159034737000638,0.004759498534441,-0.018336215062203457,-0.0001118756870741,22.555315318189955
CALG,4.281000000000001,-0.0073720423256903,-0.0420287675399504,0.4036620308888678,-0.0034376397927137,-0.0195983361667734,0.18823069630981024,0.00010254170278270469,0.0047557884896527,-0.018560034157593996,-0.0001118704135171,22.55470144448672
CALG,4.2812,-0.0073804319061636,-0.0419479050149288,0.40429063456888287,-0.0034415519183371,-0.0195606293520981,0.18852381901974943,0.00010349230655071207,0.0047520340426434,-0.018782391273122725,-0.0001118651588724,22.554091091457487
CALG,4.2814000000000005,-0.0073888052890377,-0.041866916984672,0.4049180440732051,-0.003445456490896,-0.0195228640133705,0.18881638487641625,0.00010444214985499967,0.0047482354998684,-0.019003304940254713,-0.0001118599228825,22.553484214952157
CALG,4.2816,-0.0073971624492591,-0.0417858036873482,0.40554425316715653,-0.0034493534987078,-0.0194850402616502,0.1891083909725353,0.00010539122393700417,0.0047443931628053,-0.019222798341539494,-0.0001118547052336,22.552880759534805
CALG,4.2818000000000005,-0.0074055033618224,-0.0417045653625423,0.40616925511921265,-0.0034532429301121,-0.0194471582086575,0.18939983416914613,0.00010633952009710124,0.004740507326972,-0.01944089921948556,-0.0001118495055574,22.552280658494357
CALG,4.282,-0.0074138280017702,-0.0416232022513577,0.40679304271912703,-0.0034571247734712,-0.0194092179668209,0.18969071110405175,0.00010728702969391157,0.0047365782809804,-0.01965763977084881,-0.0001118443234325,22.55168383423825
CALG,4.2822000000000005,-0.0074221363441938,-0.0415417145965156,0.4074156082976309,-0.0034609990171699,-0.0193712196493229,0.18998101820101346,0.00010823374414140052,0.0047326063056062,-0.019873056526049485,-0.0001118391583865,22.551090198493885
CALG,4.2824,-0.0074304283642332,-0.0414601026424465,0.40803694374888894,-0.0034648656496159,-0.0193331633701435,0.19027075168021984,0.00010917965490880865,0.0047285916729025,-0.020087190208459366,-0.0001118340098969,22.550499652793853
CALG,4.2826,-0.0074387040370779,-0.0413783666353818,0.4086570405531177,-0.0034687246592397,-0.0192950492441022,0.19055990756883384,0.00011012475351721007,0.0047245346453253,-0.020300085585900976,-0.0001118288773944,22.54991208862857
CALG,4.2828,-0.0074469633379667,-0.0412965068234347,0.40927588980185675,-0.0034725760344952,-0.0192568773868961,0.1908484817127684,0.00011106903153830505,0.0047204354749154,-0.020511791302704235,-0.0001118237602641,22.54932738808372
CALG,4.283,-0.0074552062421887,-0.041214523456679,0.40989348222388533,-0.0034764197638593,-0.0192186479151366,0.19113646978878385,0.0001120124805920053,0.004716294402505,-0.020722359701976473,-0.0001118186578486,22.548745424128416
CALG,4.2832,-0.0074634327250833,-0.0411324167872209,0.4105098082135896,-0.0034802558358327,-0.0191803609463827,0.19142386731770655,0.00011295509234431067,0.0047121116569694,-0.020931846629802853,-0.0001118135694495,22.54816606113509
CALG,4.2834,-0.0074716427620407,-0.0410501870692655,0.4111248578594562,-0.0034840842389397,-0.0191420165991722,0.19171066967772402,0.00011389685850400622,0.0047078874545199,-0.02114031123257834,-0.0001118084943315,22.54758915534453
CALG,4.2836,-0.0074798363285024,-0.0409678345591744,0.4117386209743068,-0.0034879049617285,-0.0191036149930484,0.19199687211847521,0.00011483777082060831,0.0047036219980515,-0.021347815739986946,-0.0001118034317239,22.547014555507523
CALG,4.2838,-0.0074880133999618,-0.0408853595155195,0.41235108712665014,-0.0034917179927712,-0.0190651562485855,0.19228246977567617,0.00011577782108131152,0.0046993154765278,-0.021554425237061473,-0.0001117983808244,22.54644210330112
CALG,4.284,-0.0074961739519643,-0.0408027621991279,0.41296224567289774,-0.0034955233206646,-0.019026640487409,0.19256745768613964,0.00011671700110871264,0.0046949680644279,-0.021760207426525062,-0.0001117933408014,22.545871634045238
CALG,4.2842,-0.0075043179601077,-0.0407200428731217,0.4135720857902457,-0.00349932093403,-0.0189880678322149,0.19285183080310922,0.00011765530275680003,0.0046905799212317,-0.02196523238284705,-0.000111788310798,22.545302977147053
CALG,4.2844,-0.0075124454000433,-0.0406372018029482,0.41418059651069566,-0.0035031108215132,-0.0189494384067833,0.1931355840121234,0.00011859271790851111,0.0046861511909763,-0.022169572296017643,-0.0001117832899342,22.544735956911857
CALG,4.2846,-0.0075205562474757,-0.0405542392564047,0.4147877667551323,-0.0035068929717851,-0.01891075233599,0.1934187121469075,0.00011952923847251273,0.0046816820018555,-0.022373301210530633,-0.0001117782773112,22.54417039304035
CALG,4.284800000000001,-0.0075286504781637,-0.0404711555036547,0.41539358536858145,-0.0035106673735418,-0.0188720097458144,0.19370121000581023,0.00012046485637991211,0.004677172465883,-0.02257649475455101,-0.0001117732720138,22.543606101365693
CALG,4.285,-0.0075367280679204,-0.0403879508172377,0.4159980411551224,-0.0035144340155048,-0.0188332107633438,0.19398307236808932,0.00012139956358070414,0.0046726226786113,-0.022779229866871996,-0.0001117682731149,22.54304289448074
CALG,4.285200000000001,-0.0075447889926142,-0.0403046254720702,0.41660112291337076,-0.0035181928864213,-0.0187943555167738,0.19426429401045248,0.00012233335204080154,0.0046680327189136,-0.022981584517724394,-0.0001117632796782,22.542480582475594
CALG,4.2854,-0.0075528332281685,-0.0402211797454386,0.41720281947222154,-0.0035219439750643,-0.0187554441354052,0.19454486972372959,0.00012326621373891233,0.0046634026488261,-0.023183637425272612,-0.0001117582907614,22.541918973623066
CALG,4.2856000000000005,-0.0075608607505631,-0.0401376139169886,0.4178031197267298,-0.003525687270233,-0.0187164767496389,0.19482479432960004,0.00012419814066211288,0.0046587325134392,-0.02338546776877542,-0.000111753305421,22.541357874943312
CALG,4.2858,-0.0075688715358339,-0.0400539282687003,0.4184020126730231,-0.0035294227607526,-0.0186774534909644,0.19510406269687086,0.00012512912480350247,0.0046540223408729,-0.02358715490401527,-0.0001117483227145,22.540797093167644
CALG,4.2860000000000005,-0.0075768655600738,-0.0399701230848617,0.4189994874438905,-0.0035331504354751,-0.0186383744919473,0.19538266975807866,0.00012605915815820656,0.0046492721422933,-0.0237887780736354,-0.0001117433417047,22.54023643521818
CALG,4.2862,-0.0075848427994329,-0.0398861986520316,0.419595533343156,-0.0035368702832792,-0.0185992398862124,0.1956606105255196,0.00012698823272060122,0.004644481911999,-0.02399041612176027,-0.0001117383614629,22.53967570900135
CALG,4.2864,-0.0075928032301191,-0.0398021552589967,0.42019013988058374,-0.0035405822930704,-0.0185600498084229,0.1959378801075141,0.00012791634048020528,0.0046396516275674,-0.024192147205135944,-0.0001117333810726,22.53911472410524
CALG,4.2866,-0.0076007468283987,-0.0397179931967198,0.4207832968048454,-0.0035442864537814,-0.018520804394257,0.19621447372378795,0.00012884347341880764,0.0046347812500643,-0.024394048512682617,-0.0001117283996325,22.53855329251624
CALG,4.2868,-0.0076086735705961,-0.0396337127582827,0.42137499413694424,-0.0035479827543723,-0.0184815037803812,0.1964903867210588,0.00012976962350730314,0.004629870724307,-0.02459619598278327,-0.0001117234162603,22.53799122924502
CALG,4.287,-0.0076165834330953,-0.0395493142388215,0.42196522220188776,-0.0035516711838306,-0.0184421481044195,0.19676561458780262,0.00013069478270250068,0.004624919979193,-0.02479866402899937,-0.0001117184300959,22.537428353070855
CALG,4.2872,-0.0076244763923393,-0.0394647979354556,0.42255397165999475,-0.0035553517311717,-0.018402737504921,0.19704015296885535,0.0001316189429436121,0.0046199289280789,-0.025001525268223208,-0.0001117134403044,22.53686448712637
CALG,4.2874,-0.0076323524248311,-0.0393801641472096,0.4231412335365183,-0.0035590243854385,-0.0183632721213232,0.197313997679223,0.0001325420961495044,0.0046148974692237,-0.0252048502577877,-0.0001117084460798,22.5362994596254
CALG,4.2876,-0.0076402115071341,-0.0392954131749292,0.4237269992501502,-0.0035626891357025,-0.0183237520939128,0.19758714471737626,0.00013346423421591036,0.0046098254862853,-0.025408707239314036,-0.0001117034466475,22.53573310448901
CALG,4.2878,-0.0076480536158717,-0.0392105453211922,0.4243112606410455,-0.0035663459710629,-0.018284177563784,0.19785959027831898,0.00013438534901261123,0.0046047128488641,-0.02561316188684895,-0.0001116984412672,22.53516526187796
CALG,4.288,-0.0076558787277284,-0.0391255608902125,0.4248940099960666,-0.0035699948806478,-0.0182445486727943,0.19813133076535325,0.00013530543238041148,0.0045995594131045,-0.025818277070268052,-0.0001116934292362,22.53459577885432
CALG,4.2882,-0.00766368681945,-0.039040460187741,0.4254752400735425,-0.0035736358536131,-0.0182048655635175,0.1984023628016327,0.00013622447612880728,0.0045943650223399,-0.02602411262372821,-0.0001116884098917,22.5340245098918
CALG,4.2884,-0.0076714778678436,-0.0389552435209587,0.42605494412606404,-0.0035772688791441,-0.0181651283791944,0.1986726832407896,0.00013714247203390484,0.004589129507792,-0.026230725126431747,-0.0001116833826133,22.53345131748766
CALG,4.288600000000001,-0.0076792518497778,-0.0388699111983683,0.42663311592129366,-0.0035808939464545,-0.0181253372636823,0.19894228917663717,0.00013805941183520076,0.0045838526893042,-0.02643816769616823,-0.000111678346826,22.532876072568214
CALG,4.2888,-0.0076870087421836,-0.0387844635296785,0.42720974976170756,-0.0035845110447868,-0.0180854923614008,0.19921117795237528,0.0001389752872344996,0.0045785343761291,-0.026646489791814457,-0.0001116733020014,22.53229865509495
CALG,4.289000000000001,-0.0076947485220537,-0.0386989008256879,0.4277848405017541,-0.0035881201634127,-0.0180455938172775,0.19947934716859544,0.00013989008989330476,0.0045731743677436,-0.0268557370319977,-0.0001116682476607,22.531718954395355
CALG,4.2892,-0.0077024711664435,-0.0386132233981623,0.4283583835635342,-0.0035917212916329,-0.0180056417766913,0.19974679469058762,0.00014080381143111165,0.0045677724547094,-0.027065951025360743,-0.0001116631833761,22.531136869672423
CALG,4.2894000000000005,-0.0077101766524706,-0.038527431559712,0.4289303749507439,-0.0035953144187772,-0.0179656363854148,0.20001351865484437,0.00014171644342440837,0.0045623284195592,-0.02727716921380648,-0.0001116581087726,22.530552310310277
CALG,4.2896,-0.0077178649573155,-0.0384415256236649,0.4295008112597247,-0.0035988995342047,-0.017925577789555,0.20027951747421355,0.0001426279774043998,0.0045568420377147,-0.027489424734328714,-0.0001116530235295,22.529965196234592
CALG,4.2898000000000005,-0.0077255360582216,-0.0383555059039376,0.4300696896890017,-0.0036024766273036,-0.0178854661354938,0.2005447898423459,0.00014353840485620273,0.0045513130784358,-0.027702746293493858,-0.000111647927382,22.529375458270017
CALG,4.29,-0.0077331899324948,-0.0382693727149054,0.4306370080471108,-0.0036060456874918,-0.0178453015698268,0.20080933473734633,0.00014444771721770777,0.0045457413057895,-0.027917158055668273,-0.0001116428201219,22.52878303836799
CALG,4.2902000000000005,-0.0077408265575041,-0.0381831263712711,0.431202764757601,-0.0036096067042161,-0.0178050842393022,0.20107315142410226,0.00014535590587889946,0.0045401264796392,-0.028132679550363665,-0.0001116377015989,22.528187889842503
CALG,4.2904,-0.0077484459106816,-0.0380967671879327,0.4317669588622739,-0.003613159666953,-0.0177648142907595,0.20133623945579662,0.00014626296218130108,0.0045344683566515,-0.028349325594026014,-0.000111632571721,22.527589977569807
CALG,4.2906,-0.0077560479695224,-0.0380102954798521,0.43232959002167537,-0.0036167045652081,-0.0177244918710678,0.20159859867414207,0.0001471688774167118,0.0045287666913101,-0.02856710623101331,-0.0001116274304556,22.52698927806944
CALG,4.2908,-0.0077636327115843,-0.0379237115619218,0.4328906585144011,-0.0036202413885168,-0.0176841171270638,0.20186022920904836,0.0001480736428285112,0.0045230212369544,-0.028786026686856824,-0.0001116222778291,22.52638577978852
CALG,4.291,-0.0077712001144883,-0.0378370157488348,0.4334501652333539,-0.0036237701264433,-0.0176436902054913,0.20212113147688407,0.00014897724960991066,0.0045172317468047,-0.029006087342378337,-0.0001116171139275,22.525779482948245
CALG,4.2912,-0.0077787501559183,-0.037750208354954,0.4340081116802152,-0.0036272907685815,-0.0176032112529403,0.20238130617789474,0.00014987968890510517,0.0045113979750033,-0.029227283723070548,-0.0001116119388963,22.525170399728424
CALG,4.2914,-0.0077862828136208,-0.0376632896941833,0.4345644999572219,-0.0036308033045544,-0.0175626804157863,0.20264075429236872,0.0001507809518101061,0.0045055196776524,-0.029449606507971883,-0.0001116067529398,22.52455855422596
CALG,4.2916,-0.007793798065405,-0.0375762600798426,0.4351193327581339,-0.0036343077240144,-0.017522097840133,0.2028994770764294,0.00015168102937231087,0.0044995966138369,-0.029673041549643713,-0.0001116015563208,22.52394398228649
CALG,4.2918,-0.0078012958891427,-0.0374891198245435,0.4356726133554125,-0.0036378040166429,-0.0174814636717534,0.20315747605604834,0.00015257991259150228,0.0044936285466488,-0.029897569918674295,-0.0001115963493603,22.52332673151985
CALG,4.292,-0.0078087762627681,-0.0374018692400676,0.4362243455867398,-0.0036412921721502,-0.0174407780560338,0.2034147530207643,0.0001534775924214027,0.0044876152442,-0.030123167958720318,-0.0001115911324361,22.522706861169382
CALG,4.2922,-0.0078162391642774,-0.0373145086372502,0.4367745338381854,-0.003644772180276,-0.017400041137919,0.20367131001583808,0.00015437405977050678,0.0044815564806127,-0.030349807364082586,-0.0001115859059815,22.52208444185153
CALG,4.2924,-0.0078236845717288,-0.0372270383258661,0.4373231830267618,-0.0036482440307888,-0.0173592530618594,0.20392714933410916,0.00015526930550380236,0.0044754520369934,-0.030577455267708102,-0.0001115806704844,22.521459555369223
CALG,4.2926,-0.0078311124632424,-0.037139458614522,0.4378702985800084,-0.0036517077134855,-0.0173184139717606,0.20418227350648066,0.0001561633204438112,0.0044693017023795,-0.030806074349902103,-0.0001115754264856,22.520832294398414
CALG,4.292800000000001,-0.0078385228169995,-0.0370517698105502,0.43841588641466606,-0.0036551632181921,-0.0172775240109341,0.20443668529197354,0.00015705609537240706,0.0044631052746695,-0.031035622958611557,-0.0001115701745774,22.520202762300585
CALG,4.293,-0.0078459156112428,-0.0369639722199094,0.43895995291257395,-0.0036586105347629,-0.0172365833220507,0.2046903876664893,0.0001579476210335079,0.0044568625615189,-0.03126605524950535,-0.0001115649154012,22.51957107272315
CALG,4.293200000000001,-0.0078532908242759,-0.0368760661470906,0.43950250489580656,-0.0036620496530808,-0.017195592047097,0.20494338381121363,0.00015883788813469968,0.0044505733812002,-0.03149732133665517,-0.0001115596496454,22.518937349193827
CALG,4.2934,-0.0078606484344627,-0.0367880518950304,0.44004354959926684,-0.0036654805630567,-0.0171545503273346,0.2051956770998365,0.00015972688734870732,0.0044442375634256,-0.031729367461698986,-0.0001115543780444,22.518301724689945
CALG,4.2936000000000005,-0.0078679884202278,-0.0366999297650249,0.44058309464300793,-0.0036689032546298,-0.01711345830326,0.20544727108564798,0.00016061460931771077,0.0044378549501498,-0.03196213617120447,-0.0001115491013743,22.51766434140797
CALG,4.2938,-0.0078753107600554,-0.0366117000566575,0.44112114800171753,-0.003672317717767,-0.0170723161145716,0.205698169487306,0.0001615010446541082,0.0044314253963012,-0.0321955665133104,-0.0001115438204523,22.517025349941445
CALG,4.2940000000000005,-0.0078826154324893,-0.0365233630677266,0.4416577179744372,-0.0036757239424632,-0.0170311239001347,0.20594837617471726,0.00016238618394461002,0.0044249487704991,-0.03242959423999553,-0.0001115385361321,22.51638490912948
CALG,4.2942,-0.0078899024161327,-0.0364349190941858,0.44219281315160586,-0.0036791219187409,-0.016989881797955,0.2061978951536682,0.00016327001775211236,0.0044184249556976,-0.032664152027476925,-0.000111533249303,22.51574318519808
CALG,4.2944,-0.0078971716896472,-0.0363463684300862,0.44272644238194353,-0.0036825116366499,-0.0169485899451506,0.20644673055038568,0.0001641525366193053,0.004411853849805,-0.03289916970337183,-0.0001115279608854,22.515100351492396
CALG,4.2946,-0.0079044232317533,-0.0362577113675299,0.4432586147380108,-0.0036858930862673,-0.0169072484779312,0.20669488659547408,0.00016503373107150388,0.0044052353662339,-0.03313457448552933,-0.0001115226718289,22.51445658767777
CALG,4.2948,-0.0079116570212291,-0.0361689481966288,0.44378933948152927,-0.0036892662576973,-0.0168658575315778,0.2069423676077447,0.00016591359161981234,0.0043985694344102,-0.0333702912273876,-0.0001115173831085,22.51381207926225
CALG,4.295,-0.0079188730369106,-0.036080079205471,0.44431862602696104,-0.003692631141071,-0.0168244172404285,0.20718917797723493,0.00016679210876460737,0.004391856000223,-0.03360624267619155,-0.0001115120957216,22.513167016926197
CALG,4.2952,-0.0079260712576909,-0.035991104680097,0.44484648390517795,-0.0036959877265459,-0.0167829277378659,0.20743532214826138,0.00016766927299920187,0.004385095026417,-0.03384234973567055,-0.0001115068106844,22.512521595857063
CALG,4.2954,-0.0079332516625199,-0.0359020249044829,0.44537292272647133,-0.0036993360043063,-0.0167413891563103,0.20768080460217822,0.00016854507481191272,0.0043782864929235,-0.03407853173602559,-0.0001115015290294,22.51187601504271
CALG,4.2956,-0.0079404142304039,-0.0358128401605281,0.44589795214391326,-0.0037026759645627,-0.0166998016272136,0.2079256298402872,0.00016941950469190337,0.0043714303971529,-0.034314706706536725,-0.0001114962518005,22.51123047683373
CALG,4.2958,-0.0079475589404051,-0.0357235507280588,0.4464215818146342,-0.0037060075975516,-0.0166581652810609,0.20816980236578028,0.00017029255313009972,0.0043645267541918,-0.034550791661064645,-0.000111490980051,22.510585185845787
CALG,4.296,-0.0079546857716415,-0.0356341568848304,0.4469438213636649,-0.0037093308935355,-0.0166164802473716,0.2084133266668842,0.00017116421062469966,0.0043575755969778,-0.03478670287553666,-0.0001114857148392,22.50994034870284
CALG,4.2962,-0.0079617947032859,-0.0355446589065447,0.4474646803453015,-0.0037126458428026,-0.0165747466547076,0.20865620719884095,0.0001720344676840041,0.0043505769763868,-0.03502235617928359,-0.0001114804572252,22.50929617303248
CALG,4.2964,-0.0079688857145661,-0.035455057066872,0.447984168206757,-0.0037159524356665,-0.0165329646306834,0.20889844836695712,0.00017290331483010846,0.0043435309612692,-0.035257667238802255,-0.0001114752082671,22.508652866878872
CALG,4.296600000000001,-0.007975958784764,-0.0353653516374824,0.44850229425059945,-0.0037192506624664,-0.016491134301981,0.2091400545090938,0.00017377074260230274,0.0043364376384205,-0.03549255184890144,-0.0001114699690179,22.50801063795327
CALG,4.2968,-0.0079830138932155,-0.0352755428880832,0.44901906759875854,-0.0037225405135665,-0.0164492557943669,0.20938102987887497,0.00017463674156101283,0.0043292971124979,-0.03572692621865534,-0.0001114647405217,22.507369693005412
CALG,4.297000000000001,-0.0079900510193102,-0.0351856310864659,0.4495344971564209,-0.0037258219793559,-0.0164073292327142,0.20962137862885838,0.00017550130229081196,0.0043221095058657,-0.035960707258954935,-0.0001114595238101,22.50673023701605
CALG,4.2972,-0.0079970701424909,-0.0350956164985592,0.4500485915766297,-0.0037290950502486,-0.0163653547410276,0.20986110479402284,0.00017636441540490322,0.0043148749583881,-0.03619381286776439,-0.0001114543198991,22.506092472581784
CALG,4.2974000000000006,-0.008004071242253,-0.0350054993884909,0.4505613592263777,-0.0037323597166832,-0.016323332442472,0.2101002122759613,0.00017722607154720127,0.0043075936271551,-0.036426162209132786,-0.0001114491297857,22.505456599156904
CALG,4.2976,-0.0080110542981445,-0.0349152800186546,0.4510728081535703,-0.0037356159691228,-0.0162812624594034,0.21033870482747336,0.00017808626139680095,0.0043002656861602,-0.0366576759882362,-0.000111443954444,22.50482281249585
CALG,4.2978000000000005,-0.0080180192897657,-0.0348249586497862,0.451582946053824,-0.0037388637980548,-0.0162391449134051,0.2105765860370848,0.0001789449756709055,0.0042928913259042,-0.03688827672655473,-0.0001114387948229,22.504191303801427
CALG,4.298,-0.0080249661967685,-0.034734535541044,0.45209178024069,-0.0037421031939907,-0.0161969799253244,0.21081385931516042,0.0001798022051278103,0.004285470752961,-0.03711788902101136,-0.0001114336518422,22.50356225928826
CALG,4.2982000000000005,-0.0080318949988564,-0.0346440109500982,0.4525993176152238,-0.0037453341474661,-0.016154767615315,0.2110505278797143,0.0001806579405707054,0.0042780041894711,-0.03734643980453952,-0.0001114285263898,22.502935859363998
CALG,4.2984,-0.0080388056757841,-0.0345533851332239,0.45310556463770707,-0.0037485566490407,-0.01611250810288,0.21128659474322598,0.00018151217284970156,0.0042704918725937,-0.037573858595221,-0.0001114234193188,22.50231227813508
CALG,4.2986,-0.0080456982073576,-0.0344626583454014,0.45361052730138907,-0.0037517706892975,-0.0160702015069185,0.21152206270039325,0.00018236489286550805,0.0042629340539032,-0.03780007773438478,-0.0001114183314449,22.501691682783296
CALG,4.2988,-0.0080525725734333,-0.0343718308404205,0.4541142111072683,-0.0037549762588435,-0.0160278479457748,0.21175693431637277,0.00018321609157180563,0.0042553309987386,-0.03802503261731033,-0.0001114132635433,22.501074233016745
CALG,4.299,-0.0080594287539183,-0.0342809028709912,0.4546166210407014,-0.0037581733483094,-0.0159854475372894,0.21199121191587467,0.00018406575997820251,0.0042476829855043,-0.038248661912818116,-0.0001114082163462,22.500460080515342
CALG,4.2992,-0.00806626672877,-0.0341898746888588,0.45511776154994504,-0.003761361948349,-0.0159430003988531,0.21222489757315458,0.00018491388915220508,0.0042399903049221,-0.0384709077708202,-0.0001114031905409,22.4998493683711
CALG,4.2994,-0.008073086477996,-0.0340987465449222,0.4556176365264771,-0.0037645420496397,-0.015900506647462,0.212457993102839,0.0001857604702217991,0.0042322532592522,-0.038691716018168024,-0.0001113981867671,22.49924223072361
CALG,4.2996,-0.0080798879816539,-0.0340075186893562,0.45611624928756184,-0.0037677136428824,-0.0158579663997746,0.21269050005179396,0.0001866054943777118,0.0042244721614684,-0.03891103634038775,-0.0001113932056151,22.49863879224474
CALG,4.2998,-0.0080866712198513,-0.0339161913717387,0.45661360256009054,-0.003770876718801,-0.0158153797721707,0.21292241969158962,0.000187448952875105,0.0042166473343949,-0.039128822453122644,-0.0001113882476235,22.49803916769487
CALG,4.3,-0.0080934361727456,-0.0338247648411786,0.4571096984680213,-0.0037740312681427,-0.015772746880812,0.21315375301264355,0.0001882908370353098,0.0042087791098155,-0.03934503225293621,-0.0001113833132784,22.49744346159766
CALG,4.3002,-0.0081001828205439,-0.0337332393464469,0.45760453852001215,-0.003777177281678,-0.0157300678417022,0.21338450071845416,0.00018913113824840788,0.0042008678275536,-0.03955962796180253,-0.0001113784030104,22.496851767915096
CALG,4.3004,-0.008106911143503,-0.0336416151361121,0.4580981236010044,-0.0037803147502004,-0.0156873427707506,0.21361466322167838,0.00018996984797291228,0.0041929138345132,-0.039772576248829065,-0.0001113735171949,22.496264169593665
CALG,4.3006,-0.0081136211219296,-0.0335498924586728,0.4585904539646754,-0.0037834436645267,-0.0156445717838342,0.21384424064060634,0.00019080695773870948,0.004184917483715,-0.03998384834216754,-0.00011136865615,22.495680738509336
CALG,4.300800000000001,-0.0081203127361799,-0.0334580715626947,0.459081529229232,-0.0037865640154969,-0.0156017549968609,0.21407323279720386,0.0001916424591466015,0.0041768791332984,-0.04019342012025645,-0.0001113638201356,22.49510153507493
CALG,4.301,-0.0081269859666597,-0.0333661526969466,0.4595713483746235,-0.0037896757939743,-0.0155588925258336,0.21430163921581571,0.00019247634387060952,0.0041687991455155,-0.04040127219032478,-0.0001113590093531,22.494526608147314
CALG,4.301200000000001,-0.0081336407938251,-0.033274136110537,0.4600599097425643,-0.0037927789908452,-0.0155159844869135,0.21452945912316823,0.0001933086036572107,0.0041606778857046,-0.04060738994809775,-0.0001113542239445,22.49395599480044
CALG,4.3014,-0.0081402771981817,-0.0331820220530506,0.4605472110386846,-0.0037958735970194,-0.0154730309964839,0.21475669144938123,0.00019413923032680913,0.0041525157212609,-0.0408117636212689,-0.0001113494639922,22.493389720274557
CALG,4.3016000000000005,-0.0081468951602853,-0.0330898107746825,0.4610332493371242,-0.0037989596034297,-0.0154300321712126,0.2149833348301027,0.0001949682157733057,0.0041443130205988,-0.04101438829541951,-0.000111344729519,22.492827797898443
